ResponseId,Group,Correct,Regret,Female,Age,Educ,Income,Ideology,PID,PID0,PID1,PID2,PID3,Knowledge,Voted,VotedAnaya,VotedObrador,NewVote,ExtEffi,IntEffi,Trust_Media,Satisficer,M1,M2,M3,M,W
R_2sfz9pP4pFh3qsp,Control,5,0,1,21,5,2,7,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,5,5,2,0,0,0,1,1,6.530403045685278
R_3fUahcKauDnfSC6,Control,5,0,0,40,3,5,9,Etc,1,0,0,0,0,1,0,1,0,1,3,3,0,0,0,1,1,4.225684916201117
R_10YrV6fi8gmTca3,Treat1,5,0,1,36,4,7,10,Etc,1,0,0,0,1,0,0,0,0,1,3,4,0,1,0,0,1,4.367588288288288
R_3hxzG5KcUPZz1XK,Control,2,1,1,38,5,14,8,MORENA-PT-PES,0,0,0,1,1,1,0,1,2,4,1,3,0,0,0,1,1,4.367588288288288
R_sA3b6FF3LkxiEz7,Treat2,4,0,1,49,5,11,5,Etc,1,0,0,0,1,1,0,0,0,2,2,2,0,0,1,0,1,4.95065380116959
R_2WSgepkEsdAftjX,Treat1,3,1,1,21,4,11,5,PRI-PVEM-PNA,0,0,1,0,0,0,0,0,1,3,4,4,0,1,0,0,1,6.530403045685278
R_9WsPr31v1kYjpYd,Control,5,0,0,47,5,12,9,Etc,1,0,0,0,2,1,0,0,0,4,5,3,0,0,0,1,1,4.225684916201117
R_2XnEeXjvrtbV1dh,Treat2,5,0,1,19,4,7,3,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,4,0,0,0,0,0,6.530403045685278
R_3HFCGE7ODRk3KNe,Control,5,0,1,42,3,3,4,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,3,3,4,0,0,0,1,1,4.95065380116959
R_27PS9W1Vq5oNucZ,Control,5,0,0,35,5,15,0,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,1,0,0,0,1,1,4.16821308411215
R_Aah2PZPboZUhlOp,Control,4,0,1,43,5,9,4,Etc,1,0,0,0,1,1,0,0,0,3,2,4,0,0,0,1,1,4.95065380116959
R_3PgyWV588vwZYCl,Control,5,0,1,37,5,5,3,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,4,4,4,0,0,0,1,1,4.367588288288288
R_31LsmIBrPslA7TY,Control,3,0,0,32,5,6,5,Etc,1,0,0,0,2,0,0,0,0,2,4,3,0,0,0,1,1,4.16821308411215
R_25FvDx3YOiPilFl,Treat1,4,1,0,22,5,4,6,MORENA-PT-PES,0,0,0,1,1,1,0,1,2,2,2,5,0,0,0,0,0,6.549394949494949
R_1KrNlDhLhdbkX3L,Control,4,0,0,33,5,8,5,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,4,5,4,0,0,0,1,1,4.16821308411215
R_33DsMHjSDwx8vu0,Control,2,1,0,18,4,5,10,PAN-PRD-MC,0,1,0,0,2,0,0,0,4,4,4,4,0,0,0,1,1,6.549394949494949
R_3F3CurJbn4qibht,Control,5,0,1,37,5,19,4,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,4,4,2,0,0,0,1,1,4.367588288288288
R_xDzRuRMzqBdwuIh,Control,5,0,0,50,5,11,0,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,1,0,0,0,1,1,4.510031297709924
R_2e9leGAeOdA0p3i,Treat2,5,0,1,28,3,9,5,Etc,1,0,0,0,0,1,0,1,0,4,5,4,0,0,0,0,0,6.530403045685278
R_2b0DUNBUyyUxu2M,Control,5,1,1,24,7,15,7,Etc,1,0,0,0,0,0,0,0,3,5,4,4,0,0,0,1,1,6.530403045685278
R_3kAG7jLItRmkLfK,Control,4,0,1,25,4,12,8,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,2,0,0,0,1,1,6.530403045685278
R_3mgUm1FJvA6BuDa,Treat1,5,0,0,53,3,2,5,Etc,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,4.510031297709924
R_1E6uY2blM7pCug8,Control,5,0,0,21,2,6,8,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,4,0,0,0,1,1,6.549394949494949
R_1DCL1UpDXJxOy8i,Treat2,3,1,0,19,4,1,5,Etc,1,0,0,0,0,0,0,0,3,2,4,3,0,0,1,0,1,6.549394949494949
R_1rHs9a0rp9uv0ll,Control,4,0,1,40,5,10,2,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,4,3,0,0,0,1,1,4.95065380116959
R_1MR0TaDzRPvHVao,Control,4,0,0,20,4,4,6,Etc,1,0,0,0,1,1,0,1,0,4,4,4,0,0,0,1,1,6.549394949494949
R_1IHuJQn3gHAbJnP,Treat1,5,0,0,28,5,17,4,Etc,1,0,0,0,1,1,0,1,0,2,5,1,0,0,0,0,0,6.549394949494949
R_3EfXyPxzKfwJlHI,Treat2,5,0,0,34,5,4,8,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,2,0,0,1,0,1,4.16821308411215
R_2wix2p7fiLlKPUc,Control,5,0,0,37,5,5,3,Etc,1,0,0,0,1,1,0,1,0,1,5,3,0,0,0,1,1,4.16821308411215
R_dh5Mo6tq5xoHGa5,Treat2,5,0,0,37,5,9,1,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,1,0,0,0,0,0,4.16821308411215
R_1gtmsJFSWH3z4CT,Control,5,0,0,56,5,11,10,PRI-PVEM-PNA,0,0,1,0,2,1,0,0,0,5,5,5,0,0,0,1,1,4.510031297709924
R_sNltcUzm5FEzNkZ,Treat1,5,0,1,47,7,7,9,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,3,0,1,0,0,1,4.95065380116959
R_xnhFqiBAxErw3ux,Control,5,0,0,31,5,9,10,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,4,0,0,0,1,1,4.16821308411215
R_0BeNBugfxYEEQ0h,Treat2,1,1,1,34,5,5,5,Etc,1,0,0,0,2,1,0,1,4,4,5,3,0,0,1,0,1,4.367588288288288
R_1CmxmUftnrMEGXo,Treat1,3,1,1,38,3,2,5,PRI-PVEM-PNA,0,0,1,0,0,0,0,0,3,5,5,3,0,0,0,0,0,4.367588288288288
R_2zit6WxqICiipON,Treat2,1,0,1,45,5,7,5,Etc,1,0,0,0,2,1,0,1,0,2,2,1,0,0,0,0,0,4.95065380116959
R_2tb6w8IoLAU9eHS,Treat1,4,0,1,38,5,6,5,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,2,2,0,1,0,0,1,4.367588288288288
R_2dnZp18Y57PKPp3,Control,1,1,1,33,5,6,8,Etc,1,0,0,0,2,0,0,0,1,2,5,2,0,0,0,1,1,4.367588288288288
R_BY8b4ogaXINMdqh,Treat2,4,0,0,34,6,12,2,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,4,4,0,0,0,0,0,4.16821308411215
R_12l3pgjuNFT9EHe,Treat1,4,0,1,20,3,1,7,Etc,1,0,0,0,0,1,0,1,0,4,4,5,0,0,0,0,0,6.530403045685278
R_3GoEp55otj5sPL3,Treat2,5,0,0,34,5,13,2,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,2,0,0,0,0,0,4.16821308411215
R_3emcRLjb32a6PkP,Control,2,1,1,30,3,9,10,Etc,1,0,0,0,0,0,0,0,2,4,5,2,0,0,0,1,1,4.367588288288288
R_Z7FfkheRSA34kPD,Treat2,5,0,1,30,5,15,2,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,4,4,0,0,1,0,1,4.367588288288288
R_vAZ48iWphSRAagF,Treat1,1,1,0,41,3,3,7,Etc,1,0,0,0,2,1,0,1,2,5,5,2,0,1,0,0,1,4.225684916201117
R_9B4RflALXiRuWBz,Control,5,0,0,25,5,5,4,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,5,1,0,0,0,1,1,6.549394949494949
R_3OjHHO92FJLRpA1,Treat1,5,0,0,37,3,6,5,Etc,1,0,0,0,3,1,0,1,0,4,5,4,0,0,0,0,0,4.16821308411215
R_XXKrczJO5FGmxnX,Treat1,5,0,0,47,6,16,6,Etc,1,0,0,0,3,1,0,1,0,3,5,1,0,0,0,0,0,4.225684916201117
R_d0ukDvEx85PtXSV,Control,4,0,0,34,5,16,7,Etc,1,0,0,0,0,1,0,0,0,4,5,2,0,0,0,1,1,4.16821308411215
R_3M9TwBfho6cMslc,Control,5,0,0,20,3,6,5,Etc,1,0,0,0,0,0,0,0,0,3,3,4,0,0,0,1,1,6.549394949494949
R_u8OmDJQ2S8oNoat,Treat2,5,0,0,38,5,16,2,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,2,0,0,1,0,1,4.16821308411215
R_3PGmeQNWlueN1vj,Treat2,5,0,1,43,6,12,1,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,4,5,0,0,0,0,0,4.95065380116959
R_1li2SXste5LMGRa,Treat2,5,1,0,20,3,6,8,Etc,1,0,0,0,2,0,0,0,4,5,4,3,0,0,0,0,0,6.549394949494949
R_2WvOR8r0NJPhQBo,Treat2,4,0,1,30,5,3,4,Etc,1,0,0,0,1,1,0,1,0,2,5,2,0,0,0,0,0,4.367588288288288
R_3kLlCLner5nwZVv,Treat2,5,0,1,20,2,2,8,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,5,0,0,0,0,0,6.530403045685278
R_29nUzexfH5hARAz,Control,4,0,1,34,5,3,7,Etc,1,0,0,0,2,1,0,1,0,2,2,3,0,0,0,1,1,4.367588288288288
R_2P6xJOrbcdvPRyV,Treat2,5,0,0,46,5,16,0,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,2,0,0,1,0,1,4.225684916201117
R_2TOjKHgY4NIwHpD,Treat2,4,1,0,42,5,11,4,Etc,1,0,0,0,2,1,0,0,1,4,5,4,0,0,1,0,1,4.225684916201117
R_PMLjf3EbIxRE4oh,Control,5,0,1,33,5,10,3,Etc,1,0,0,0,0,1,0,1,0,5,5,2,0,0,0,1,1,4.367588288288288
R_2wuZBbyg7qR6dAL,Control,3,0,1,18,3,1,5,Etc,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,1,1,6.530403045685278
R_246OG46zraP8alh,Treat1,2,0,1,50,6,6,8,Etc,1,0,0,0,1,1,0,1,0,1,2,2,0,1,0,0,1,6.300476699029127
R_1gOWfvlAybEl8Pn,Treat2,5,0,1,40,5,16,1,Etc,1,0,0,0,3,1,0,1,0,5,5,2,0,0,0,0,0,4.95065380116959
R_2Xb3kKZ81iB86xh,Treat1,5,1,0,30,5,12,7,PRI-PVEM-PNA,0,0,1,0,1,1,0,0,1,2,2,4,0,0,0,0,0,4.16821308411215
R_3n77nnOTVVysh6i,Treat2,5,0,1,21,5,6,3,PRI-PVEM-PNA,0,0,1,0,2,1,0,0,0,4,5,3,0,0,1,0,1,6.530403045685278
R_Df5XeLiG2xEyhCp,Control,5,0,0,35,5,14,5,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,5,4,0,0,0,1,1,4.16821308411215
R_26mOy6HXcIuJxfJ,Control,4,0,1,29,5,4,6,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,4,5,2,0,0,0,1,1,6.530403045685278
R_3iy7NyYXWPMmyHr,Treat1,5,0,0,22,3,4,5,Etc,1,0,0,0,0,1,0,1,0,4,5,2,0,1,0,0,1,6.549394949494949
R_6qWGMZYGokgy1EZ,Treat1,4,0,1,22,3,2,4,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,3,2,4,0,0,0,0,0,6.530403045685278
R_3snYAttynigKfhU,Treat1,5,0,0,26,5,1,8,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,5,1,4,0,0,0,0,0,6.549394949494949
R_11c4wvlbUUApagT,Control,4,0,0,48,5,11,6,PRI-PVEM-PNA,0,0,1,0,1,1,0,0,0,5,4,4,0,0,0,1,1,4.225684916201117
R_3M4dUC79cQ1OQVO,Treat2,5,0,0,29,5,18,7,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,5,0,0,1,0,1,6.549394949494949
R_27m1ITXn38CNWmR,Treat1,3,0,0,29,3,4,8,Etc,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,6.549394949494949
R_2rpBw9xeoLmwigb,Treat1,5,0,0,35,6,6,8,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,5,1,3,0,0,0,0,0,4.16821308411215
R_NXtC82jwFbRU1J7,Treat2,2,1,1,30,3,6,5,MORENA-PT-PES,0,0,0,1,0,0,0,0,3,4,4,2,0,0,1,0,1,4.367588288288288
R_2zOzuJcXP081x0A,Control,4,0,1,46,3,14,5,Etc,1,0,0,0,0,1,0,1,0,4,5,3,0,0,0,1,1,4.95065380116959
R_2dLMyJcEJYz67X0,Control,4,0,1,20,4,14,10,Etc,1,0,0,0,1,1,0,1,0,4,3,3,0,0,0,1,1,6.530403045685278
R_2b3mIRCwAqWMB05,Treat2,3,1,0,25,5,4,8,PRI-PVEM-PNA,0,0,1,0,0,1,0,1,1,1,2,4,0,0,0,0,0,6.549394949494949
R_eWIrfNArJfTOVEd,Treat1,5,1,0,36,6,20,8,PAN-PRD-MC,0,1,0,0,2,1,0,1,1,5,5,5,0,1,0,0,1,4.16821308411215
R_eL46RZpqrFJAhZ7,Control,1,1,1,21,5,3,6,PRI-PVEM-PNA,0,0,1,0,2,0,0,0,2,5,4,4,0,0,0,1,1,6.530403045685278
R_5inMDuNwCoLKfcZ,Treat1,4,0,1,32,3,4,5,Etc,1,0,0,0,0,1,0,1,0,3,4,3,0,0,0,0,0,4.367588288288288
R_USCiwQkBf2Y17Hz,Treat1,5,0,1,48,6,11,5,Etc,1,0,0,0,0,0,0,0,0,5,4,4,0,1,0,0,1,4.95065380116959
R_3kNGzi9i1FjgbKv,Treat1,5,0,1,32,5,10,5,Etc,1,0,0,0,2,1,0,0,0,2,1,3,0,0,0,0,0,4.367588288288288
R_2ahNvnnxBITS2IQ,Treat2,5,0,0,44,2,8,0,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,1,0,0,1,0,1,4.225684916201117
R_3NV6Hm04BVsdwdx,Control,5,0,0,22,5,2,0,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,2,0,0,0,1,1,6.549394949494949
R_e5xRWl4hzVyOYQF,Control,5,1,1,25,5,13,7,Etc,1,0,0,0,0,0,0,0,4,3,3,3,0,0,0,1,1,6.530403045685278
R_3n8gRUdXgY2mCs4,Treat2,5,0,1,28,6,9,0,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,1,0,0,1,0,1,6.530403045685278
R_11aUekOv1wxqVDz,Treat2,5,0,1,18,5,1,3,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,4,4,4,0,0,1,0,1,6.530403045685278
R_DCAbFQJI5dl8Fxf,Treat2,5,0,0,38,6,12,5,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,1,0,0,0,0,0,4.16821308411215
R_2aQ5w6v8FJO35z1,Treat2,5,0,0,20,5,2,7,Etc,1,0,0,0,2,1,0,1,0,4,4,4,0,0,1,0,1,6.549394949494949
R_OHgD5i0YbJShMUp,Treat2,5,0,1,35,5,13,6,PRI-PVEM-PNA,0,0,1,0,0,1,0,0,0,2,5,2,0,0,0,0,0,4.367588288288288
R_1lublkiiHwF6LXp,Control,5,1,1,19,3,14,2,MORENA-PT-PES,0,0,0,1,0,0,0,0,3,4,4,2,0,0,0,1,1,6.530403045685278
R_1pANRPRBJ8AuQoj,Treat2,5,0,1,25,5,16,10,Etc,1,0,0,0,1,1,0,0,0,3,5,4,0,0,1,0,1,6.530403045685278
R_OQiFB8pkiUHFpJL,Treat2,4,1,0,34,3,9,7,MORENA-PT-PES,0,0,0,1,2,1,0,1,4,4,5,4,0,0,1,0,1,4.16821308411215
R_1BUYPw2y2pypIDH,Control,5,0,1,30,4,8,2,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,3,0,0,0,1,1,4.367588288288288
R_26m1WUzSXmRb3Zi,Control,2,0,1,38,6,19,3,Etc,1,0,0,0,3,1,0,1,0,2,4,1,0,0,0,1,1,4.367588288288288
R_3fotcdjaF8vJ55R,Control,5,0,1,46,3,5,6,Etc,1,0,0,0,0,1,0,1,0,3,5,4,0,0,0,1,1,4.95065380116959
R_1Iit7dwsm9QlrhV,Control,5,0,0,33,6,9,1,Etc,1,0,0,0,0,1,0,1,0,4,5,3,0,0,0,1,1,4.16821308411215
R_3KwGAGbaOrM71JP,Control,3,0,0,32,2,4,5,Etc,1,0,0,0,0,0,0,0,0,3,3,4,0,0,0,1,1,4.16821308411215
R_1DI1m4xzzazLfwU,Treat2,5,0,0,20,3,2,5,Etc,1,0,0,0,0,1,0,1,0,1,5,3,0,0,1,0,1,6.549394949494949
R_aaxau8Mo4RorQqZ,Control,3,0,0,20,3,3,4,Etc,1,0,0,0,2,1,0,1,0,4,5,4,0,0,0,1,1,6.549394949494949
R_1OjKHXJ8rZ2ndUJ,Control,4,0,0,37,3,4,5,Etc,1,0,0,0,0,1,0,1,0,4,2,4,0,0,0,1,1,4.16821308411215
R_egMziOMlqpTh1Dz,Treat2,5,1,0,34,2,3,8,Etc,1,0,0,0,0,0,0,0,3,4,4,2,0,0,0,0,0,4.16821308411215
R_1Nepte1X976QYfK,Control,4,0,1,31,6,9,8,Etc,1,0,0,0,2,1,0,1,0,4,2,2,0,0,0,1,1,4.367588288288288
R_1KpB5jxgOGvz9Q8,Control,5,0,0,20,3,15,7,Etc,1,0,0,0,0,1,0,1,0,4,5,4,0,0,0,1,1,6.549394949494949
R_1Hc12EO7RyMQdD3,Treat1,4,1,1,41,5,9,10,PAN-PRD-MC,0,1,0,0,2,1,0,1,1,4,4,2,0,1,0,0,1,4.95065380116959
R_308nYqYkOex0cGr,Treat1,4,0,1,54,5,18,8,PRI-PVEM-PNA,0,0,1,0,2,1,0,0,0,1,5,4,0,0,0,0,0,6.300476699029127
R_2vfi4T4dX3gsLtP,Control,1,0,0,36,6,13,5,Etc,1,0,0,0,1,1,0,1,0,1,3,3,0,0,0,1,1,4.16821308411215
R_yl1byyXIqWgQfHr,Control,5,0,0,30,5,4,6,Etc,1,0,0,0,0,1,0,1,0,3,4,2,0,0,0,1,1,4.16821308411215
R_2E3H1stmJcSPTaB,Treat2,4,0,1,38,3,10,3,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,4,4,4,0,0,0,0,0,4.367588288288288
R_blWohD08RhTEyTT,Treat1,5,0,1,21,3,4,7,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,4,4,4,0,1,0,0,1,6.530403045685278
R_1MS72NTo5SvusSX,Control,5,0,1,19,3,4,7,PAN-PRD-MC,0,1,0,0,0,1,0,0,0,4,3,4,0,0,0,1,1,6.530403045685278
R_1LFFj79XJB9NkkF,Control,1,1,0,29,3,3,10,Etc,1,0,0,0,2,0,0,0,2,5,4,4,0,0,0,1,1,6.549394949494949
R_r8x7PQvTQESn8xr,Treat2,3,0,1,23,4,5,5,Etc,1,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,6.530403045685278
R_1g8imwFRO0sarq6,Control,5,0,0,46,3,7,5,Etc,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,1,4.225684916201117
R_pGbOFLhKqcze4HD,Control,4,0,0,25,3,10,3,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,4,0,0,0,1,1,6.549394949494949
R_3I055gkPYbMoaYD,Control,3,1,0,29,4,8,7,PAN-PRD-MC,0,1,0,0,0,1,0,1,4,5,5,2,0,0,0,1,1,6.549394949494949
R_33ljO8a6K4KraSZ,Control,3,0,0,43,4,5,10,Etc,1,0,0,0,0,0,0,0,0,3,4,2,0,0,0,1,1,4.225684916201117
R_WxszFoxkkNu2Ssh,Treat2,3,0,1,29,5,11,6,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,2,4,0,0,1,0,1,6.530403045685278
R_u3pZZeTBcSqfuoN,Treat2,2,1,1,27,5,13,7,Etc,1,0,0,0,0,1,0,1,2,3,2,4,0,0,1,0,1,6.530403045685278
R_1H3ZHzfJWBn2vFT,Treat2,5,0,0,26,3,3,10,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,1,0,0,1,0,1,6.549394949494949
R_tEQl3met3tRVkop,Control,5,0,1,25,3,1,3,Etc,1,0,0,0,0,1,0,1,0,3,5,2,0,0,0,1,1,6.530403045685278
R_2V2fTJdkrTNUJYS,Control,5,1,0,22,3,6,10,MORENA-PT-PES,0,0,0,1,2,0,0,0,3,4,4,4,0,0,0,1,1,6.549394949494949
R_2BzWYGLfoIoSk0M,Treat1,4,0,1,28,5,17,5,Etc,1,0,0,0,0,1,0,1,0,4,2,2,0,0,0,0,0,6.530403045685278
R_2WwfRLBcNwf4qFI,Treat1,3,0,0,39,3,5,8,Etc,1,0,0,0,1,1,0,1,0,3,2,4,0,0,0,0,0,4.16821308411215
R_22EUvrT6nLIEBjJ,Treat1,4,0,0,20,3,7,5,Etc,1,0,0,0,0,1,0,1,0,2,2,3,0,1,0,0,1,6.549394949494949
R_3njy2LjJ5G3f2af,Treat2,4,0,0,30,5,15,6,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,3,0,0,0,0,0,4.16821308411215
R_RgFeXltLYrn6oQ9,Treat1,2,1,0,26,7,20,9,MORENA-PT-PES,0,0,0,1,2,1,0,1,4,5,5,5,0,1,0,0,1,6.549394949494949
R_30ks1sqp7Z2G8Lb,Treat2,5,0,0,56,5,13,7,PRI-PVEM-PNA,0,0,1,0,2,1,0,0,0,4,5,3,0,0,0,0,0,4.510031297709924
R_3Pk4oLDiw20mV4x,Treat1,3,0,1,26,6,13,5,Etc,1,0,0,0,0,1,0,1,0,3,4,3,0,0,0,0,0,6.530403045685278
R_OO413jV9IauGm9b,Control,2,1,0,34,6,20,5,Etc,1,0,0,0,1,1,0,1,2,4,5,4,0,0,0,1,1,4.16821308411215
R_2SIC7FER0eo5BiC,Control,5,0,1,29,6,17,10,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,5,5,5,0,0,0,1,1,6.530403045685278
R_2TMpxefrwyupJnS,Treat2,5,0,1,39,5,10,0,MORENA-PT-PES,0,0,0,1,3,1,0,1,0,5,5,4,0,0,0,0,0,4.367588288288288
R_1K78FddXnUv2ZTz,Control,4,1,0,33,6,18,4,Etc,1,0,0,0,2,1,0,1,2,4,4,2,0,0,0,1,1,4.16821308411215
R_0P3rAKYGhEphlnP,Control,5,0,0,35,5,10,5,PAN-PRD-MC,0,1,0,0,3,1,0,1,0,4,5,4,0,0,0,1,1,4.16821308411215
R_1F37JEvQIxVu2Fb,Treat1,5,0,1,25,2,3,5,Etc,1,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,6.530403045685278
R_3O6TZsPlUkxZ0FN,Treat1,1,0,0,20,4,3,5,Etc,1,0,0,0,0,1,0,1,0,3,3,3,0,0,0,0,0,6.549394949494949
R_RfRsil0dDdnw3pT,Treat1,5,0,0,40,5,14,5,Etc,1,0,0,0,1,1,0,1,0,4,4,2,0,0,0,0,0,4.225684916201117
R_1IaCq0q68BfRO6h,Treat1,5,0,0,30,5,11,4,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,5,5,2,0,1,0,0,1,4.16821308411215
R_1gAbio6NhCJbEn9,Control,4,0,1,27,5,5,7,PRI-PVEM-PNA,0,0,1,0,1,1,0,1,0,3,4,3,0,0,0,1,1,6.530403045685278
R_3dXmbAyjPnbUBza,Treat1,4,0,1,39,5,12,5,Etc,1,0,0,0,1,1,0,1,0,4,5,4,0,0,0,0,0,4.367588288288288
R_D1uB23cKRHVfyoh,Treat1,5,0,0,25,3,7,1,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,5,4,0,0,0,0,0,6.549394949494949
R_2aLEIGmVHIneZCK,Treat2,5,1,1,19,3,1,5,Etc,1,0,0,0,0,0,0,0,3,4,4,4,0,0,1,0,1,6.530403045685278
R_1oz3msb30oEXRjJ,Treat1,3,1,1,32,5,6,5,Etc,1,0,0,0,2,0,0,0,3,3,4,4,0,1,0,0,1,4.367588288288288
R_2cCRmww5eGi5PDw,Treat2,5,0,0,26,5,6,10,Etc,1,0,0,0,3,1,0,1,0,1,3,2,0,0,1,0,1,6.549394949494949
R_1IQ4fRbNSFLNmOw,Treat1,4,1,1,27,2,7,7,PRI-PVEM-PNA,0,0,1,0,1,1,0,1,1,5,4,4,0,1,0,0,1,6.530403045685278
R_1NlUgpGxqS1aStn,Control,5,0,1,25,3,9,5,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,5,5,3,0,0,0,1,1,6.530403045685278
R_Y4deB2XjPdS6MAp,Treat1,4,0,1,34,5,18,4,Etc,1,0,0,0,1,1,0,1,0,4,4,2,0,1,0,0,1,4.367588288288288
R_2wRDABNlELpBsOe,Treat1,5,0,0,22,5,7,2,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,2,5,5,0,0,0,0,0,6.549394949494949
R_12xVB4ga8nCxRDu,Treat1,1,0,0,53,6,6,5,Etc,1,0,0,0,1,1,0,1,0,3,5,2,0,1,0,0,1,4.510031297709924
R_2uUj2yAH7gTsBvU,Treat1,5,0,0,22,5,7,2,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,2,4,4,0,0,0,0,0,6.549394949494949
R_DC2FAJN6gAJn4A1,Treat2,5,0,1,28,3,3,5,MORENA-PT-PES,0,0,0,1,1,1,0,1,0,3,4,4,0,0,1,0,1,6.530403045685278
R_1jvxOLG7S4cs36t,Control,5,1,0,31,5,4,9,MORENA-PT-PES,0,0,0,1,1,0,0,0,3,5,1,5,0,0,0,1,1,4.16821308411215
R_25FP1mhC8x2lyQh,Treat2,4,0,1,39,5,8,8,MORENA-PT-PES,0,0,0,1,2,1,0,1,0,4,4,5,0,0,0,0,0,4.367588288288288
R_2aIByIJQ1EfMA5A,Treat1,5,0,1,35,2,3,10,Etc,1,0,0,0,0,0,0,0,0,4,5,5,0,1,0,0,1,4.367588288288288
R_Rev2uGKREOY0zIJ,Treat1,4,0,0,67,3,10,6,Etc,1,0,0,0,0,1,0,1,0,4,4,4,0,1,0,0,1,4.742160256410257
R_W7IIOqCefzNP4ad,Treat1,1,1,1,38,5,4,5,Etc,1,0,0,0,0,1,0,1,4,1,5,4,0,0,0,0,0,4.367588288288288
R_2zwgYfKYPdxSbLg,Treat2,5,0,1,41,6,16,5,Etc,1,0,0,0,2,0,0,0,0,2,1,2,0,0,1,0,1,4.95065380116959
R_2alyYixvCDJTWNV,Treat2,5,0,0,38,5,5,5,MORENA-PT-PES,0,0,0,1,0,1,0,1,0,4,5,2,0,0,0,0,0,4.16821308411215
R_1dLkY2t9rHQIhEf,Control,3,1,0,35,6,13,8,Etc,1,0,0,0,1,0,0,0,2,3,4,1,0,0,0,1,1,4.16821308411215
R_2e5oD1hkZRW98id,Treat1,5,1,1,25,1,3,1,Etc,1,0,0,0,0,0,0,0,3,4,2,5,0,0,0,0,0,6.530403045685278
R_3NL4IVcJDcn7gBG,Treat1,4,1,1,34,5,14,10,PRI-PVEM-PNA,0,0,1,0,1,1,0,0,1,1,5,4,0,1,0,0,1,4.367588288288288
R_1ponFK0c7Jld2am,Treat1,5,0,1,39,5,11,5,Etc,1,0,0,0,2,1,0,1,0,1,1,2,0,1,0,0,1,4.367588288288288
R_1CHH7kA2ncgy7VB,Control,4,0,1,24,3,10,5,PAN-PRD-MC,0,1,0,0,1,1,0,0,0,2,2,2,0,0,0,1,1,6.530403045685278
R_BRrDlTkhU7k6o5r,Treat2,1,1,0,30,6,13,5,Etc,1,0,0,0,0,1,0,1,1,3,3,2,0,0,1,0,1,4.16821308411215
